"","partID","sum_MAUI","avg_MAUI","sum_UI95","avg_UI95","TypeItem","top5_MAUI","sample_size"
"65",62878730,1.18627450980392,0.593137254901961,1,0.5,"F1",1.18627450980392,100
"66",63627449,0.506127450980392,0.168709150326797,0,0,"F1",0.506127450980392,100
"67",64242276,3.2156862745098,0.643137254901961,4,0.8,"F1",3.2156862745098,100
"68",67019077,1.9093137254902,0.636437908496732,2,0.666666666666667,"F1",1.9093137254902,100
"69",67320436,0.0625,0.0625,0,0,"F1",0.0625,100
"70",68061100,1.49509803921569,0.299019607843137,1,0.2,"F1",1.49509803921569,100
"71",70390268,1.02450980392157,0.204901960784314,0,0,"F1",1.02450980392157,100
"72",70580894,2.57720588235294,0.42953431372549,2,0.333333333333333,"F1",2.35171568627451,100
"73",70922456,2.27696078431373,0.569240196078431,3,0.75,"F1",2.27696078431373,100
"74",72176294,1.27450980392157,0.637254901960784,2,1,"F1",1.27450980392157,100
"75",72459142,3.375,0.5625,5,0.833333333333333,"F1",3.3125,100
"76",73870017,3.06862745098039,0.511437908496732,4,0.666666666666667,"F1",2.81985294117647,100
"77",75863363,0.904411764705882,0.452205882352941,1,0.5,"F1",0.904411764705882,100
"78",76165636,2.35294117647059,0.392156862745098,0,0,"F1",1.96078431372549,100
"79",77549066,1.22058823529412,0.406862745098039,2,0.666666666666667,"F1",1.22058823529412,100
"80",77726818,0.627450980392157,0.627450980392157,1,1,"F1",0.627450980392157,100
"81",78887854,1.4031862745098,0.350796568627451,1,0.25,"F1",1.4031862745098,100
"82",78999599,4.91053921568627,0.545615468409586,6,0.666666666666667,"F1",3.68382352941176,100
"83",79605323,9.25735294117647,0.617156862745098,12,0.8,"F1",4.20955882352941,100
"84",80174623,0.198529411764706,0.198529411764706,0,0,"F1",0.198529411764706,100
"85",80502122,3.56004901960784,0.593341503267974,4,0.666666666666667,"F1",3.49754901960784,100
"86",81176314,2.52573529411765,0.841911764705882,3,1,"F1",2.52573529411765,100
"87",81441646,1.98161764705882,0.396323529411765,2,0.4,"F1",1.98161764705882,100
"88",84650981,1.22058823529412,0.406862745098039,2,0.666666666666667,"F1",1.22058823529412,100
"89",85272067,0.514705882352941,0.257352941176471,0,0,"F1",0.514705882352941,100
"90",86851866,2.97426470588235,0.594852941176471,4,0.8,"F1",2.97426470588235,100
"91",87186123,2.07720588235294,0.346200980392157,2,0.333333333333333,"F1",2.01470588235294,100
"92",88330315,0.979166666666667,0.326388888888889,1,0.333333333333333,"F1",0.979166666666667,100
"93",90691091,0.0625,0.0625,0,0,"F1",0.0625,100
"94",91960124,1.375,0.458333333333333,2,0.666666666666667,"F1",1.375,100
"95",92201888,1.06127450980392,0.530637254901961,2,1,"F1",1.06127450980392,100
"96",94949061,2.23406862745098,0.446813725490196,2,0.4,"F1",2.23406862745098,100
"97",97148344,0.916666666666667,0.458333333333333,1,0.5,"F1",0.916666666666667,100
"98",97649442,4.81495098039216,0.60186887254902,6,0.75,"F1",3.78063725490196,100
"99",97981326,0.533088235294118,0.266544117647059,1,0.5,"F1",0.533088235294118,100
"100",99925359,1.88235294117647,0.627450980392157,3,1,"F1",1.88235294117647,100
"101",10669095,1.63408521303258,0.408521303258145,2,0.5,"F2",1.63408521303258,100
"102",10998955,3.4812030075188,0.580200501253133,5,0.833333333333333,"F2",3.10025062656642,100
"103",11708310,0.948621553884712,0.316207184628237,1,0.333333333333333,"F2",0.948621553884712,100
"104",12138126,1.55263157894737,0.310526315789474,2,0.4,"F2",1.55263157894737,100
"105",12942582,4.01754385964912,0.50219298245614,5,0.625,"F2",3.4812030075188,100
"106",13835981,2.39473684210526,0.399122807017544,3,0.5,"F2",2.33583959899749,100
"107",14847519,1.62907268170426,0.81453634085213,2,1,"F2",1.62907268170426,100
"108",15331938,3.12155388471178,0.624310776942356,4,0.8,"F2",3.12155388471178,100
"109",15979710,1.41102756892231,0.470342522974102,1,0.333333333333333,"F2",1.41102756892231,100
"110",16283242,4.09398496240602,0.584854994629431,5,0.714285714285714,"F2",3.44360902255639,100
"111",16509909,6.13533834586466,0.613533834586466,8,0.8,"F2",4.07268170426065,100
"112",16824735,4.37092731829574,0.624418188327963,6,0.857142857142857,"F2",3.84210526315789,100
"113",17237155,0.359649122807018,0.179824561403509,0,0,"F2",0.359649122807018,100
"114",17406806,0.300751879699248,0.300751879699248,0,0,"F2",0.300751879699248,100
"115",20831489,1.54636591478697,0.515455304928989,3,1,"F2",1.54636591478697,100
"116",21792846,0.593984962406015,0.296992481203007,1,0.5,"F2",0.593984962406015,100
"117",22272054,1.33959899749373,0.334899749373434,1,0.25,"F2",1.33959899749373,100
"118",22292741,1.3984962406015,0.699248120300752,2,1,"F2",1.3984962406015,100
"119",23480181,3.4812030075188,0.696240601503759,5,1,"F2",3.4812030075188,100
"120",24211189,4.51127819548872,0.644468313641246,6,0.857142857142857,"F2",3.84210526315789,100
"121",24724915,1.17167919799499,0.292919799498747,2,0.5,"F2",1.17167919799499,100
"122",24802850,2.46365914786967,0.615914786967419,3,0.75,"F2",2.46365914786967,100
"123",25044406,2.19423558897243,0.548558897243108,2,0.5,"F2",2.19423558897243,100
"124",32262733,1.82706766917293,0.456766917293233,2,0.5,"F2",1.82706766917293,100
"125",32716418,0.743107769423559,0.247702589807853,1,0.333333333333333,"F2",0.743107769423559,100
"126",33737973,1.62907268170426,0.81453634085213,2,1,"F2",1.62907268170426,100
"127",33876433,3.90100250626566,0.650167084377611,5,0.833333333333333,"F2",3.84210526315789,100
"128",34007163,0.754385964912281,0.37719298245614,1,0.5,"F2",0.754385964912281,100
"129",35874066,0.649122807017544,0.324561403508772,1,0.5,"F2",0.649122807017544,100
"130",36268477,0.724310776942356,0.362155388471178,1,0.5,"F2",0.724310776942356,100
"131",37572245,5.52005012531328,0.613338902812587,6,0.666666666666667,"F2",4.07268170426065,100
"132",38905481,0.215538847117794,0.215538847117794,0,0,"F2",0.215538847117794,100
"133",39495925,2.89724310776942,0.724310776942356,4,1,"F2",2.89724310776942,100
"134",40435244,1.56516290726817,0.391290726817043,1,0.25,"F2",1.56516290726817,100
"135",40542519,0.215538847117794,0.215538847117794,0,0,"F2",0.215538847117794,100
"136",40694233,3.04761904761905,0.435374149659864,2,0.285714285714286,"F2",2.531328320802,100
"137",41654252,1.23057644110276,0.615288220551378,2,1,"F2",1.23057644110276,100
"138",41899734,1.53884711779449,0.512949039264829,2,0.666666666666667,"F2",1.53884711779449,100
"139",41977405,4.88721804511278,0.81453634085213,6,1,"F2",4.07268170426065,100
"140",42072154,2.65288220551378,0.530576441102757,3,0.6,"F2",2.65288220551378,100
"141",46404173,1.15413533834586,0.288533834586466,1,0.25,"F2",1.15413533834586,100
"142",46809593,1.34962406015038,0.337406015037594,1,0.25,"F2",1.34962406015038,100
"143",47224003,0.80952380952381,0.404761904761905,1,0.5,"F2",0.80952380952381,100
"144",48161169,3.11027568922306,0.518379281537176,3,0.5,"F2",2.89473684210526,100
"145",49420792,1.77944862155388,0.593149540517962,2,0.666666666666667,"F2",1.77944862155388,100
"146",50802090,1.22932330827068,0.307330827067669,1,0.25,"F2",1.22932330827068,100
"147",51720442,0.300751879699248,0.300751879699248,0,0,"F2",0.300751879699248,100
"148",51772879,0.461152882205514,0.153717627401838,0,0,"F2",0.461152882205514,100
"149",52205728,1.49248120300752,0.49749373433584,2,0.666666666666667,"F2",1.49248120300752,100
"150",52549848,0.300751879699248,0.300751879699248,0,0,"F2",0.300751879699248,100
"151",53562916,0.215538847117794,0.215538847117794,0,0,"F2",0.215538847117794,100
"152",54226940,0.516290726817043,0.258145363408521,0,0,"F2",0.516290726817043,100
"153",54294384,0.496240601503759,0.165413533834586,0,0,"F2",0.496240601503759,100
"154",54466243,0.646616541353383,0.215538847117794,0,0,"F2",0.646616541353383,100
"155",56213356,4.7531328320802,0.528125870231133,7,0.777777777777778,"F2",3.84210526315789,100
"156",56383965,1.62907268170426,0.81453634085213,2,1,"F2",1.62907268170426,100
"157",56617316,4.59649122807018,0.656641604010025,6,0.857142857142857,"F2",3.84210526315789,100
"158",56910558,1.84461152882206,0.614870509607352,2,0.666666666666667,"F2",1.84461152882206,100
"159",57529182,1.62907268170426,0.81453634085213,2,1,"F2",1.62907268170426,100
"160",58246346,0.093984962406015,0.093984962406015,0,0,"F2",0.093984962406015,100
"161",59816210,1.32330827067669,0.661654135338346,2,1,"F2",1.32330827067669,100
"162",61721730,2.70300751879699,0.540601503759399,3,0.6,"F2",2.70300751879699,100
"163",62729619,0.656641604010025,0.218880534670008,0,0,"F2",0.656641604010025,100
"164",62756306,1.76942355889724,0.589807852965748,2,0.666666666666667,"F2",1.76942355889724,100
"165",62878730,3.23684210526316,0.539473684210526,4,0.666666666666667,"F2",3.17794486215539,100
"166",63627449,2.44360902255639,0.81453634085213,3,1,"F2",2.44360902255639,100
"167",64242276,9.99498746867168,0.713927676333691,12,0.857142857142857,"F2",4.07268170426065,100
"168",67019077,0.300751879699248,0.300751879699248,0,0,"F2",0.300751879699248,100
"169",67320436,0.300751879699248,0.300751879699248,0,0,"F2",0.300751879699248,100
"170",68061100,1.6328320802005,0.408208020050125,2,0.5,"F2",1.6328320802005,100
"171",70390268,1.72681704260652,0.345363408521303,2,0.4,"F2",1.72681704260652,100
"172",70580894,1.17418546365915,0.391395154553049,1,0.333333333333333,"F2",1.17418546365915,100
"173",70922456,0.81453634085213,0.81453634085213,1,1,"F2",0.81453634085213,100
"174",72176294,1.66290726817043,0.415726817042607,2,0.5,"F2",1.66290726817043,100
"175",72459142,6.68170426065163,0.607427660059239,9,0.818181818181818,"F2",4.07268170426065,100
"176",73870017,1.07644110275689,0.269110275689223,2,0.5,"F2",1.07644110275689,100
"177",75863363,1.19548872180451,0.597744360902256,1,0.5,"F2",1.19548872180451,100
"178",76165636,1.62406015037594,0.406015037593985,2,0.5,"F2",1.62406015037594,100
"179",77549066,2.21303258145363,0.737677527151211,3,1,"F2",2.21303258145363,100
"180",77726818,0.604010025062657,0.302005012531328,1,0.5,"F2",0.604010025062657,100
"181",78887854,1.39598997493734,0.348997493734336,1,0.25,"F2",1.39598997493734,100
"182",78999599,3.44862155388471,0.49266022198353,4,0.571428571428571,"F2",3.16791979949875,100
"183",79605323,4.95238095238095,0.45021645021645,6,0.545454545454545,"F2",3.76691729323308,100
"184",80174623,0.593984962406015,0.296992481203007,1,0.5,"F2",0.593984962406015,100
"185",80502122,6.04385964912281,0.671539961013645,8,0.888888888888889,"F2",4.07268170426065,100
"186",81176314,0.943609022556391,0.31453634085213,1,0.333333333333333,"F2",0.943609022556391,100
"187",81441646,3.6140350877193,0.60233918128655,5,0.833333333333333,"F2",3.31328320802005,100
"188",84650981,2.44360902255639,0.81453634085213,3,1,"F2",2.44360902255639,100
"189",85272067,0.140350877192982,0.140350877192982,0,0,"F2",0.140350877192982,100
"190",86851866,2.62531328320802,0.525062656641604,4,0.8,"F2",2.62531328320802,100
"191",87186123,1.17794486215539,0.392648287385129,2,0.666666666666667,"F2",1.17794486215539,100
"192",88330315,0.576441102756892,0.192147034252297,1,0.333333333333333,"F2",0.576441102756892,100
"193",90691091,0.300751879699248,0.300751879699248,0,0,"F2",0.300751879699248,100
"194",91960124,1.04511278195489,0.261278195488722,1,0.25,"F2",1.04511278195489,100
"195",92201888,2.16040100250627,0.540100250626566,2,0.5,"F2",2.16040100250627,100
"196",94949061,3.71553884711779,0.530791263873971,5,0.714285714285714,"F2",3.40601503759398,100
"197",97148344,0.604010025062657,0.302005012531328,1,0.5,"F2",0.604010025062657,100
"198",97649442,1.68421052631579,0.280701754385965,1,0.166666666666667,"F2",1.62531328320802,100
"199",97981326,1.21553884711779,0.405179615705931,1,0.333333333333333,"F2",1.21553884711779,100
"200",99925359,1.12406015037594,0.37468671679198,1,0.333333333333333,"F2",1.12406015037594,100
"201",10669095,3.53512880562061,0.707025761124122,5,1,"F3",3.53512880562061,100
"202",10998955,1.98009367681499,0.330015612802498,2,0.333333333333333,"F3",1.95433255269321,100
"203",11708310,2.4344262295082,0.811475409836066,3,1,"F3",2.4344262295082,100
"204",12138126,3.11826697892272,0.519711163153786,5,0.833333333333333,"F3",3.01053864168618,100
"205",12942582,2.2751756440281,0.37919594067135,3,0.5,"F3",2.16744730679157,100
"206",13835981,3.75878220140515,0.536968885915022,6,0.857142857142857,"F3",3.16978922716628,100
"207",14847519,0.107728337236534,0.107728337236534,0,0,"F3",0.107728337236534,100
"208",15331938,2.4344262295082,0.811475409836066,3,1,"F3",2.4344262295082,100
"209",15979710,0.133489461358314,0.0667447306791569,0,0,"F3",0.133489461358314,100
"210",16283242,4.0807962529274,0.40807962529274,5,0.5,"F3",3.0655737704918,100
"211",16509909,8.98594847775176,0.641853462696554,13,0.928571428571429,"F3",4.05737704918033,100
"212",16824735,0.811475409836066,0.811475409836066,1,1,"F3",0.811475409836066,100
"213",17237155,1.80210772833724,0.600702576112412,2,0.666666666666667,"F3",1.80210772833724,100
"214",17406806,0.323185011709602,0.107728337236534,0,0,"F3",0.323185011709602,100
"215",20831489,2.83138173302108,0.566276346604215,4,0.8,"F3",2.83138173302108,100
"216",21792846,1.14871194379391,0.574355971896956,1,0.5,"F3",1.14871194379391,100
"217",22272054,4.05737704918033,0.811475409836066,5,1,"F3",4.05737704918033,100
"218",22292741,0.107728337236534,0.107728337236534,0,0,"F3",0.107728337236534,100
"219",23480181,4.2423887587822,0.707064793130367,6,1,"F3",3.79625292740047,100
"220",24211189,4.84543325526932,0.605679156908665,7,0.875,"F3",3.79625292740047,100
"221",24724915,2.97189695550351,0.594379391100703,3,0.6,"F3",2.97189695550351,100
"222",24802850,5.00234192037471,0.625292740046838,6,0.75,"F3",4.05737704918033,100
"223",25044406,3.53512880562061,0.707025761124122,5,1,"F3",3.53512880562061,100
"224",32262733,1.2751756440281,0.425058548009368,2,0.666666666666667,"F3",1.2751756440281,100
"225",32716418,0.312646370023419,0.104215456674473,0,0,"F3",0.312646370023419,100
"226",33737973,0.524590163934426,0.174863387978142,1,0.333333333333333,"F3",0.524590163934426,100
"227",33876433,0.932084309133489,0.233021077283372,0,0,"F3",0.932084309133489,100
"228",34007163,0.9192037470726,0.4596018735363,1,0.5,"F3",0.9192037470726,100
"229",35874066,1.4367681498829,0.478922716627635,2,0.666666666666667,"F3",1.4367681498829,100
"230",36268477,0.483606557377049,0.241803278688525,0,0,"F3",0.483606557377049,100
"231",37572245,6.40983606557377,0.712204007285975,8,0.888888888888889,"F3",4.05737704918033,100
"232",38905481,1.17564402810304,0.391881342701015,2,0.666666666666667,"F3",1.17564402810304,100
"233",39495925,2.02576112412178,0.405152224824356,3,0.6,"F3",2.02576112412178,100
"234",40435244,1.48946135831382,0.496487119437939,2,0.666666666666667,"F3",1.48946135831382,100
"235",40542519,0.429742388758782,0.214871194379391,0,0,"F3",0.429742388758782,100
"236",40694233,3.9367681498829,0.492096018735363,5,0.625,"F3",3.16978922716628,100
"237",41654252,1.57259953161592,0.393149882903981,3,0.75,"F3",1.57259953161592,100
"238",41899734,1.54098360655738,0.513661202185792,2,0.666666666666667,"F3",1.54098360655738,100
"239",41977405,4.45433255269321,0.636333221813316,6,0.857142857142857,"F3",3.79625292740047,100
"240",42072154,1.75644028103044,0.439110070257611,2,0.5,"F3",1.75644028103044,100
"241",46404173,2.05269320843091,0.513173302107728,2,0.5,"F3",2.05269320843091,100
"242",46809593,1.29508196721311,0.431693989071038,1,0.333333333333333,"F3",1.29508196721311,100
"243",47224003,5.31498829039813,0.759284041485447,7,1,"F3",4.05737704918033,100
"244",48161169,1.67213114754098,0.278688524590164,1,0.166666666666667,"F3",1.56440281030445,100
"245",49420792,1.63114754098361,0.233021077283372,0,0,"F3",1.16510538641686,100
"246",50802090,3.7576112412178,0.536801605888257,6,0.857142857142857,"F3",3.37587822014052,100
"247",51720442,0.107728337236534,0.107728337236534,0,0,"F3",0.107728337236534,100
"248",51772879,0.258782201405152,0.129391100702576,0,0,"F3",0.258782201405152,100
"249",52205728,0.677985948477752,0.225995316159251,1,0.333333333333333,"F3",0.677985948477752,100
"250",52549848,0.283372365339578,0.283372365339578,0,0,"F3",0.283372365339578,100
"251",53562916,1.45667447306792,0.485558157689305,3,1,"F3",1.45667447306792,100
"252",54226940,1.44262295081967,0.480874316939891,3,1,"F3",1.44262295081967,100
"253",54294384,0.537470725995316,0.268735362997658,0,0,"F3",0.537470725995316,100
"254",54466243,3.37587822014052,0.675175644028103,5,1,"F3",3.37587822014052,100
"255",56213356,5.81967213114754,0.581967213114754,8,0.8,"F3",4.05737704918033,100
"256",56383965,1.15222482435597,0.384074941451991,1,0.333333333333333,"F3",1.15222482435597,100
"257",56617316,4.27049180327869,0.610070257611241,7,1,"F3",3.27400468384075,100
"258",56910558,3.23653395784543,0.647306791569087,5,1,"F3",3.23653395784543,100
"259",57529182,1.64871194379391,0.549570647931304,2,0.666666666666667,"F3",1.64871194379391,100
"260",58246346,0.107728337236534,0.107728337236534,0,0,"F3",0.107728337236534,100
"261",59816210,1.66978922716628,0.417447306791569,2,0.5,"F3",1.66978922716628,100
"262",61721730,0.215456674473068,0.107728337236534,0,0,"F3",0.215456674473068,100
"263",62729619,2.93091334894614,0.418701906992305,4,0.571428571428571,"F3",2.79742388758782,100
"264",62756306,2.7271662763466,0.545433255269321,4,0.8,"F3",2.7271662763466,100
"265",62878730,2.40632318501171,0.601580796252927,3,0.75,"F3",2.40632318501171,100
"266",63627449,1.6135831381733,0.537861046057767,3,1,"F3",1.6135831381733,100
"267",64242276,5.28688524590164,0.660860655737705,7,0.875,"F3",4.05737704918033,100
"268",67019077,0.107728337236534,0.107728337236534,0,0,"F3",0.107728337236534,100
"269",67320436,1.27751756440281,0.42583918813427,1,0.333333333333333,"F3",1.27751756440281,100
"270",68061100,1.20023419203747,0.300058548009368,2,0.5,"F3",1.20023419203747,100
"271",70390268,0.286885245901639,0.14344262295082,0,0,"F3",0.286885245901639,100
"272",70580894,1.67447306791569,0.418618266978923,3,0.75,"F3",1.67447306791569,100
"273",70922456,2.30327868852459,0.575819672131147,4,1,"F3",2.30327868852459,100
"274",72176294,1.73067915690867,0.576893052302888,2,0.666666666666667,"F3",1.73067915690867,100
"275",72459142,3.06674473067916,0.511124121779859,4,0.666666666666667,"F3",2.83372365339578,100
"276",73870017,2.46604215456674,0.493208430913349,4,0.8,"F3",2.46604215456674,100
"277",75863363,1.13348946135831,0.566744730679157,1,0.5,"F3",1.13348946135831,100
"278",76165636,2.77166276346604,0.692915690866511,3,0.75,"F3",2.77166276346604,100
"279",77549066,1.62060889929742,0.405152224824356,2,0.5,"F3",1.62060889929742,100
"280",77726818,0.811475409836066,0.811475409836066,1,1,"F3",0.811475409836066,100
"281",78887854,2.26814988290398,0.567037470725995,4,1,"F3",2.26814988290398,100
"282",78999599,3.09250585480094,0.618501170960187,4,0.8,"F3",3.09250585480094,100
"283",79605323,7.09133489461358,0.506523921043827,10,0.714285714285714,"F3",4.05737704918033,100
"284",80174623,2.17330210772834,0.724434035909446,3,1,"F3",2.17330210772834,100
"285",80502122,3.55269320843091,0.444086651053864,4,0.5,"F3",3.06088992974239,100
"286",81176314,0.322014051522248,0.322014051522248,0,0,"F3",0.322014051522248,100
"287",81441646,0.9192037470726,0.4596018735363,1,0.5,"F3",0.9192037470726,100
"288",84650981,1.38173302107728,0.460577673692428,2,0.666666666666667,"F3",1.38173302107728,100
"289",85272067,1.4824355971897,0.296487119437939,3,0.6,"F3",1.4824355971897,100
"290",86851866,2.97658079625293,0.496096799375488,3,0.5,"F3",2.95081967213115,100
"291",87186123,1.90983606557377,0.477459016393443,2,0.5,"F3",1.90983606557377,100
"292",88330315,1.62060889929742,0.405152224824356,2,0.5,"F3",1.62060889929742,100
"293",90691091,1.20257611241218,0.601288056206089,2,1,"F3",1.20257611241218,100
"294",91960124,1.16744730679157,0.291861826697892,2,0.5,"F3",1.16744730679157,100
"295",92201888,1.2576112412178,0.628805620608899,2,1,"F3",1.2576112412178,100
"296",94949061,0.915690866510539,0.183138173302108,1,0.2,"F3",0.915690866510539,100
"297",97148344,0.9192037470726,0.4596018735363,1,0.5,"F3",0.9192037470726,100
"298",97649442,2.4344262295082,0.811475409836066,3,1,"F3",2.4344262295082,100
"299",97981326,2.45667447306792,0.614168618266979,3,0.75,"F3",2.45667447306792,100
"300",99925359,1.75644028103044,0.439110070257611,2,0.5,"F3",1.75644028103044,100
"301",10669095,2.62647928994083,0.437746548323471,3,0.5,"I1",2.57988165680473,100
"302",10998955,4.42085798816568,0.55260724852071,5,0.625,"I1",3.53402366863905,100
"303",11708310,2.10133136094675,0.420266272189349,2,0.4,"I1",2.10133136094675,100
"304",12138126,7.10355029585799,0.591962524654832,8,0.666666666666667,"I1",4.12278106508876,100
"305",12942582,1.42307692307692,0.355769230769231,1,0.25,"I1",1.42307692307692,100
"306",13835981,2.46301775147929,0.351859678782756,3,0.428571428571429,"I1",2.26405325443787,100
"307",14847519,3.24186390532544,0.540310650887574,3,0.5,"I1",3.19526627218935,100
"308",15331938,2.21079881656805,0.442159763313609,2,0.4,"I1",2.21079881656805,100
"309",15979710,2.19822485207101,0.439644970414201,2,0.4,"I1",2.19822485207101,100
"310",16283242,4.87795857988166,0.443450779989242,4,0.363636363636364,"I1",3.52662721893491,100
"311",16509909,23.362426035503,0.70795230410615,25,0.757575757575758,"I1",4.31213017751479,100
"312",16824735,3.92011834319527,0.653353057199211,5,0.833333333333333,"I1",3.56730769230769,100
"313",17237155,3.30695266272189,0.661390532544379,4,0.8,"I1",3.30695266272189,100
"314",17406806,2.89201183431953,0.482001972386588,3,0.5,"I1",2.84541420118343,100
"315",20831489,1.88313609467456,0.376627218934911,2,0.4,"I1",1.88313609467456,100
"316",21792846,0.793639053254438,0.198409763313609,0,0,"I1",0.793639053254438,100
"317",22272054,0.940828402366864,0.313609467455621,1,0.333333333333333,"I1",0.940828402366864,100
"318",22292741,0.431213017751479,0.21560650887574,0,0,"I1",0.431213017751479,100
"319",23480181,5.46819526627219,0.455682938856016,6,0.5,"I1",3.61242603550296,100
"320",24211189,2.72559171597633,0.389370245139476,3,0.428571428571429,"I1",2.56582840236686,100
"321",24724915,3.61390532544379,0.602317554240631,5,0.833333333333333,"I1",3.56730769230769,100
"322",24802850,2.99408284023669,0.499013806706114,3,0.5,"I1",2.94748520710059,100
"323",25044406,1.39201183431953,0.464003944773176,1,0.333333333333333,"I1",1.39201183431953,100
"324",32262733,4.02366863905325,0.502958579881657,4,0.5,"I1",3.40532544378698,100
"325",32716418,0.477810650887574,0.159270216962525,0,0,"I1",0.477810650887574,100
"326",33737973,1.83949704142012,0.45987426035503,2,0.5,"I1",1.83949704142012,100
"327",33876433,1.51849112426036,0.379622781065089,2,0.5,"I1",1.51849112426036,100
"328",34007163,0.741863905325444,0.247287968441815,0,0,"I1",0.741863905325444,100
"329",35874066,2.01331360946746,0.503328402366864,2,0.5,"I1",2.01331360946746,100
"330",36268477,0.92603550295858,0.231508875739645,0,0,"I1",0.92603550295858,100
"331",37572245,4.78846153846154,0.598557692307692,5,0.625,"I1",4.04437869822485,100
"332",38905481,9.8801775147929,0.658678500986193,12,0.8,"I1",4.31213017751479,100
"333",39495925,6.07396449704142,0.607396449704142,9,0.9,"I1",3.66568047337278,100
"334",40435244,0.312130177514793,0.104043392504931,0,0,"I1",0.312130177514793,100
"335",40542519,1.45044378698225,0.483481262327416,2,0.666666666666667,"I1",1.45044378698225,100
"336",40694233,10.7773668639053,0.598742603550296,12,0.666666666666667,"I1",4.31213017751479,100
"337",41654252,0.652366863905325,0.217455621301775,0,0,"I1",0.652366863905325,100
"338",41899734,2.39792899408284,0.79930966469428,3,1,"I1",2.39792899408284,100
"339",41977405,5.05177514792899,0.721682163989856,6,0.857142857142857,"I1",4.04437869822485,100
"340",42072154,3.00665680473373,0.429522400676247,3,0.428571428571429,"I1",2.70414201183432,100
"341",46404173,5.56878698224852,0.556878698224852,5,0.5,"I1",4.31213017751479,100
"342",46809593,2.26627218934911,0.453254437869823,2,0.4,"I1",2.26627218934911,100
"343",47224003,6.94748520710059,0.496248943364328,7,0.5,"I1",3.93343195266272,100
"344",48161169,7.04363905325444,0.54181838871188,9,0.692307692307692,"I1",3.85502958579882,100
"345",49420792,1.80103550295858,0.450258875739645,2,0.5,"I1",1.80103550295858,100
"346",50802090,2.42603550295858,0.485207100591716,3,0.6,"I1",2.42603550295858,100
"347",51720442,1.26183431952663,0.420611439842209,1,0.333333333333333,"I1",1.26183431952663,100
"348",51772879,0.955621301775148,0.318540433925049,1,0.333333333333333,"I1",0.955621301775148,100
"349",52205728,1.55621301775148,0.518737672583826,2,0.666666666666667,"I1",1.55621301775148,100
"350",52549848,1.77958579881657,0.355917159763314,1,0.2,"I1",1.77958579881657,100
"351",53562916,1.49260355029586,0.298520710059172,2,0.4,"I1",1.49260355029586,100
"352",54226940,0.834319526627219,0.208579881656805,0,0,"I1",0.834319526627219,100
"353",54294384,1.26183431952663,0.420611439842209,1,0.333333333333333,"I1",1.26183431952663,100
"354",54466243,1.06139053254438,0.35379684418146,1,0.333333333333333,"I1",1.06139053254438,100
"355",56213356,7.66568047337278,0.638806706114398,9,0.75,"I1",4.12278106508876,100
"356",56383965,1.30917159763314,0.436390532544379,1,0.333333333333333,"I1",1.30917159763314,100
"357",56617316,2.00887573964497,0.401775147928994,2,0.4,"I1",2.00887573964497,100
"358",56910558,3.48890532544379,0.49841504649197,4,0.571428571428571,"I1",3.28994082840237,100
"359",57529182,2.50887573964497,0.501775147928994,2,0.4,"I1",2.50887573964497,100
"360",58246346,0.357248520710059,0.17862426035503,0,0,"I1",0.357248520710059,100
"361",59816210,1.4844674556213,0.371116863905325,0,0,"I1",1.4844674556213,100
"362",61721730,6.74704142011834,0.61336740182894,7,0.636363636363636,"I1",4.31213017751479,100
"363",62729619,4.23742603550296,0.470825115055884,3,0.333333333333333,"I1",3.08949704142012,100
"364",62756306,4.26627218934911,0.533284023668639,4,0.5,"I1",3.49630177514793,100
"365",62878730,1.57766272189349,0.394415680473373,2,0.5,"I1",1.57766272189349,100
"366",63627449,3.75221893491124,0.536031276415892,3,0.428571428571429,"I1",3.35281065088757,100
"367",64242276,8.70192307692308,0.725160256410256,11,0.916666666666667,"I1",4.31213017751479,100
"368",67019077,1.63831360946746,0.234044801352494,1,0.142857142857143,"I1",1.47855029585799,100
"369",67320436,3.63387573964497,0.403763971071663,3,0.333333333333333,"I1",2.76627218934911,100
"370",68061100,2.51331360946746,0.418885601577909,2,0.333333333333333,"I1",2.36094674556213,100
"371",70390268,1.32174556213018,0.440581854043393,1,0.333333333333333,"I1",1.32174556213018,100
"372",70580894,1.21745562130178,0.405818540433925,1,0.333333333333333,"I1",1.21745562130178,100
"373",70922456,2.29215976331361,0.254684418145957,1,0.111111111111111,"I1",1.68491124260355,100
"374",72176294,8.09837278106509,0.578455198647506,10,0.714285714285714,"I1",4.31213017751479,100
"375",72459142,3.24926035502959,0.361028928336621,1,0.111111111111111,"I1",2.46819526627219,100
"376",73870017,1.20414201183432,0.240828402366864,1,0.2,"I1",1.20414201183432,100
"377",75863363,0.431213017751479,0.21560650887574,0,0,"I1",0.431213017751479,100
"378",76165636,2.73224852071006,0.683062130177515,3,0.75,"I1",2.73224852071006,100
"379",77549066,1.07248520710059,0.357495069033531,1,0.333333333333333,"I1",1.07248520710059,100
"380",77726818,4.93934911242604,0.548816568047337,6,0.666666666666667,"I1",3.47633136094675,100
"381",78887854,0.754437869822485,0.188609467455621,0,0,"I1",0.754437869822485,100
"382",78999599,11.0310650887574,0.612836949375411,14,0.777777777777778,"I1",4.31213017751479,100
"383",79605323,5.19748520710059,0.472498655190963,5,0.454545454545455,"I1",3.18786982248521,100
"384",80174623,3.04659763313609,0.507766272189349,3,0.5,"I1",3,100
